timestamp,success,tx,ty,tz,qx,qy,qz,qw,track_count,pnp_point_count,pnp_inlier_count,reprojection_error_mean,reprojection_error_median,message
956.635582864,1,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0,0,nan,nan,initialized
956.642582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,9,8,0,nan,nan,not enough PnP correspondences
956.649582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,9,7,0,nan,nan,not enough PnP correspondences
956.656582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,10,5,0,nan,nan,not enough PnP correspondences
956.663582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,9,6,0,nan,nan,not enough PnP correspondences
956.670582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,9,6,0,nan,nan,not enough PnP correspondences
956.677582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,10,7,0,nan,nan,not enough PnP correspondences
956.684582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,9,9,0,nan,nan,not enough PnP correspondences
956.691582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,8,5,0,nan,nan,not enough PnP correspondences
956.698582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,9,8,0,nan,nan,not enough PnP correspondences
956.705582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,10,7,0,nan,nan,not enough PnP correspondences
956.712582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,6,5,0,nan,nan,not enough PnP correspondences
956.719582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,10,8,0,nan,nan,not enough PnP correspondences
956.726582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,11,4,0,nan,nan,not enough PnP correspondences
956.733582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,8,6,0,nan,nan,not enough PnP correspondences
956.740582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,8,2,0,nan,nan,not enough PnP correspondences
956.747582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,7,5,0,nan,nan,not enough PnP correspondences
956.754582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,9,6,0,nan,nan,not enough PnP correspondences
956.761582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,7,5,0,nan,nan,not enough PnP correspondences
956.768582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,9,8,0,nan,nan,not enough PnP correspondences
956.775582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,11,7,0,nan,nan,not enough PnP correspondences
956.782582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,8,6,0,nan,nan,not enough PnP correspondences
956.789582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,8,4,0,nan,nan,not enough PnP correspondences
956.796582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,9,4,0,nan,nan,not enough PnP correspondences
956.803582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,8,4,0,nan,nan,not enough PnP correspondences
956.810582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,7,5,0,nan,nan,not enough PnP correspondences
956.817582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,8,5,0,nan,nan,not enough PnP correspondences
956.824582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,11,7,0,nan,nan,not enough PnP correspondences
956.831582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,12,6,0,nan,nan,not enough PnP correspondences
956.838582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,16,9,0,nan,nan,not enough PnP correspondences
956.845582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,18,11,0,nan,nan,not enough PnP correspondences
956.852582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,9,7,0,nan,nan,not enough PnP correspondences
956.859582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,7,6,0,nan,nan,not enough PnP correspondences
956.866582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,6,6,0,nan,nan,not enough PnP correspondences
956.873582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,7,6,0,nan,nan,not enough PnP correspondences
956.880582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,8,4,0,nan,nan,not enough PnP correspondences
956.887582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,10,6,0,nan,nan,not enough PnP correspondences
956.894582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,9,7,0,nan,nan,not enough PnP correspondences
956.901582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,8,6,0,nan,nan,not enough PnP correspondences
956.908582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,8,7,0,nan,nan,not enough PnP correspondences
956.915582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,8,5,0,nan,nan,not enough PnP correspondences
956.922582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,8,7,0,nan,nan,not enough PnP correspondences
956.929582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,8,8,0,nan,nan,not enough PnP correspondences
956.936582864,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,8,4,0,nan,nan,not enough PnP correspondences
